RecipeID,TagID
490731,18
490668,1
490668,2
490668,4
490668,10
490668,156
490668,12
490668,13
490668,157
490668,34
490668,71
490668,35
490668,36
490668,21
490668,86
490634,2
490634,3
490634,4
490634,52
490634,130
490634,27
490634,273
490634,274
490634,9
490634,459
490679,1
490679,2
490679,22
490679,4
490679,10
490679,93
490679,25
490679,30
490679,27
490679,142
490679,60
490679,13
490679,282
490679,39
490679,16
490679,71
490679,17
490679,105
490679,42
490679,101
490679,21
490679,86
490639,28
490639,1
490639,2
490639,3
490639,4
490639,32
490639,58
490639,25
490639,33
490639,48
490639,27
490639,82
490639,34
490639,35
490639,83
490639,84
490639,67
490639,68
490639,85
490639,36
490639,332
490676,0
490676,1
490676,2
490676,22
490676,4
490676,10
490676,93
490676,58
490676,156
490676,12
490676,94
490676,96
490676,13
490676,82
490676,157
490676,250
490676,34
490676,16
490676,71
490676,35
490676,83
490676,415
490676,84
490676,85
490676,36
490676,105
490676,86
490657,2
490657,22
490657,4
490657,10
490657,93
490657,11
490657,25
490657,44
490657,27
490657,14
490657,34
490657,17
490657,99
490657,68
490657,100
490657,36
490657,20
490635,0
490635,1
490635,2
490635,3
490635,4
490635,32
490635,189
490635,66
490635,48
490635,34
490635,35
490635,67
490635,68
490635,36
490635,86
490653,1
490653,2
490653,3
490653,22
490653,4
490653,93
490653,44
490653,130
490653,90
490653,9
490653,21
490644,28
490644,1
490644,2
490644,3
490644,4
490644,10
490644,25
490644,73
490644,74
490644,27
490644,38
490644,13
490644,196
490644,200
490644,75
490637,0
490637,1
490637,2
490637,3
490637,22
490637,4
490637,10
490637,93
490637,29
490637,58
490637,73
490637,33
490637,48
490637,94
490637,82
490637,173
490637,34
490637,83
490637,84
490637,67
490637,210
490637,293
490637,36
490637,163
490637,18
490637,20
490637,134
490658,1
490658,2
490658,22
490658,4
490658,93
490658,11
490658,168
490658,81
490658,94
490658,27
490658,34
490658,83
490658,144
490658,36
490658,20
490658,21
490658,86
490629,28
490629,1
490629,2
490629,4
490629,11
490629,32
490629,73
490629,102
490629,27
490629,142
490629,196
490629,272
490629,34
490629,36
490629,20
490629,101
490530,127
490530,0
490530,1
490530,2
490530,3
490530,22
490530,4
490530,93
490530,43
490530,44
490530,74
490530,110
490530,48
490530,94
490530,75
490530,293
490530,144
490530,9
490623,140
490623,80
490623,1
490623,2
490623,3
490623,4
490623,10
490623,102
490623,48
490623,27
490623,142
490623,106
490623,113
490623,114
490623,34
490623,115
490623,163
490623,218
490623,101
490551,1
490551,2
490551,4
490551,10
490551,264
490551,12
490551,13
490551,14
490551,57
490551,16
490551,17
490551,21
490497,80
490497,1
490497,2
490497,4
490497,44
490497,27
490497,101
490622,80
490622,1
490622,2
490622,3
490622,4
490622,10
490622,29
490622,44
490622,92
490622,6
490622,48
490622,87
490622,13
490622,7
490622,45
490622,262
490622,9
490622,245
490622,42
490622,20
490591,2
490591,3
490591,4
490591,32
490591,58
490591,359
490591,51
490591,27
490591,82
490591,53
490591,34
490591,35
490591,83
490591,84
490591,67
490591,267
490591,36
490591,54
490591,101
490512,1
490512,2
490512,4
490512,11
490512,12
490512,52
490512,27
490512,20
490512,101
490512,21
490613,28
490613,1
490613,2
490613,3
490613,22
490613,4
490613,93
490613,33
490613,48
490613,94
490613,27
490613,115
490613,101
490543,0
490543,1
490543,2
490543,3
490543,22
490543,4
490543,10
490543,93
490543,47
490543,116
490543,94
490543,222
490543,209
490543,143
490543,56
490543,118
490543,119
490543,105
490605,0
490605,1
490605,2
490605,3
490605,22
490605,4
490605,10
490605,93
490605,287
490605,12
490605,94
490605,27
490605,60
490605,13
490605,316
490605,57
490605,185
490605,34
490605,16
490605,71
490605,17
490582,28
490582,1
490582,2
490582,4
490582,25
490582,47
490582,27
490582,49
490582,101
490621,140
490621,28
490621,1
490621,2
490621,4
490621,10
490621,102
490621,27
490621,113
490621,114
490621,272
490621,364
490621,34
490621,68
490621,36
490621,42
490621,178
490621,101
490620,140
490620,28
490620,1
490620,2
490620,3
490620,22
490620,4
490620,10
490620,93
490620,11
490620,25
490620,12
490620,74
490620,94
490620,27
490620,38
490620,13
490620,261
490620,185
490620,20
490620,101
490618,0
490618,1
490618,2
490618,3
490618,4
490618,10
490618,11
490618,32
490618,58
490618,30
490618,116
490618,27
490618,142
490618,38
490618,60
490618,13
490618,82
490618,113
490618,114
490618,282
490618,34
490618,71
490618,35
490618,83
490618,17
490618,84
490618,67
490618,85
490618,36
490618,192
490618,149
490618,135
490618,382
490618,20
490618,86
490511,140
490511,0
490511,1
490511,2
490511,3
490511,22
490511,4
490511,10
490511,93
490511,5
490511,44
490511,6
490511,94
490511,27
490511,106
490511,38
490511,13
490511,7
490511,34
490511,68
490511,36
490511,9
490511,101
490614,1
490614,2
490614,3
490614,22
490614,4
490614,10
490614,93
490614,340
490614,12
490614,74
490614,116
490614,94
490614,27
490614,38
490614,13
490614,57
490614,185
490614,16
490614,71
490614,262
490614,314
490614,21
490565,140
490565,28
490565,1
490565,2
490565,3
490565,22
490565,4
490565,10
490565,93
490565,29
490565,32
490565,12
490565,94
490565,27
490565,57
490565,185
490565,167
490565,34
490565,107
490565,108
490565,36
490565,20
490579,0
490579,1
490579,2
490579,3
490579,4
490579,12
490579,116
490579,27
490579,15
490579,34
490579,118
490579,119
490504,0
490504,1
490504,2
490504,3
490504,4
490504,44
490504,130
490504,41
490504,170
490504,9
490504,42
490504,269
490573,0
490573,1
490573,2
490573,3
490573,4
490573,10
490573,44
490573,110
490573,27
490573,210
490573,9
490573,307
490573,18
490528,0
490528,1
490528,2
490528,3
490528,22
490528,4
490528,10
490528,93
490528,32
490528,26
490528,12
490528,116
490528,94
490528,38
490528,13
490528,316
490528,53
490528,34
490528,35
490528,107
490528,108
490528,380
490528,36
490528,192
490528,54
490528,18
490528,89
490528,302
490528,86
490564,80
490564,1
490564,2
490564,3
490564,22
490564,4
490564,44
490564,48
490564,131
490564,78
490584,0
490584,1
490584,2
490584,3
490584,22
490584,4
490584,10
490584,93
490584,32
490584,156
490584,12
490584,116
490584,94
490584,13
490584,157
490584,34
490584,143
490584,71
490584,289
490584,107
490584,108
490584,36
490584,192
490584,407
490518,0
490518,1
490518,2
490518,22
490518,4
490518,44
490518,111
490598,1
490598,2
490598,4
490598,401
490598,12
490598,27
490598,106
490598,186
490598,34
490598,101
490598,21
490607,140
490607,0
490607,1
490607,2
490607,3
490607,4
490607,10
490607,335
490607,66
490607,6
490607,48
490607,7
490607,9
490607,46
490607,147
490607,332
490607,248
490607,249
490607,86
490592,2
490592,3
490592,4
490592,44
490592,6
490592,27
490592,7
490592,39
490592,45
490592,9
490592,147
490592,42
490517,1
490517,2
490517,3
490517,22
490517,4
490517,93
490517,33
490517,48
490517,94
490517,96
490517,27
490517,50
490517,101
490517,21
490478,140
490478,0
490478,1
490478,2
490478,3
490478,4
490478,10
490478,11
490478,25
490478,73
490478,52
490478,27
490478,185
490478,209
490478,34
490478,99
490478,100
490478,18
490478,20
490470,140
490470,80
490470,1
490470,2
490470,3
490470,4
490470,10
490470,52
490470,27
490470,185
490470,18
490475,140
490475,0
490475,1
490475,2
490475,3
490475,4
490475,10
490475,51
490475,44
490475,74
490475,27
490475,105
490458,0
490458,1
490458,2
490458,4
490458,29
490458,32
490458,58
490458,25
490458,81
490458,27
490458,82
490458,34
490458,35
490458,83
490458,84
490458,67
490458,36
490458,20
490466,140
490466,28
490466,1
490466,2
490466,4
490466,10
490466,58
490466,73
490466,12
490466,27
490466,13
490466,186
490466,34
490466,18
490492,1
490492,2
490492,3
490492,22
490492,4
490492,25
490492,339
490492,81
490492,74
490492,90
490492,59
490492,27
490492,86
490456,80
490456,1
490456,3
490456,22
490456,4
490456,29
490456,6
490456,275
490456,23
490456,180
490456,7
490456,9
490456,46
490456,20
490464,140
490464,80
490464,1
490464,2
490464,3
490464,4
490464,10
490464,58
490464,25
490464,52
490464,74
490464,27
490464,34
490464,18
490463,0
490463,1
490463,2
490463,4
490463,102
490463,272
490488,28
490488,1
490488,2
490488,3
490488,4
490488,29
490488,32
490488,58
490488,33
490488,48
490488,27
490488,82
490488,34
490488,83
490488,84
490488,67
490488,85
490488,36
490488,50
490488,20
490488,101
490484,28
490484,1
490484,2
490484,3
490484,22
490484,4
490484,102
490484,48
490484,184
490484,27
490484,23
490484,114
490484,34
490484,67
490484,68
490484,36
490484,101
490460,140
490460,28
490460,1
490460,2
490460,3
490460,4
490460,10
490460,32
490460,33
490460,48
490460,27
490460,34
490460,67
490460,68
490460,36
490460,194
490460,332
490460,218
490460,18
490460,101
490446,1
490446,2
490446,3
490446,4
490446,102
490446,6
490446,48
490446,27
490446,7
490446,34
490446,67
490446,68
490446,36
490446,9
490446,46
490446,101
490446,21
490440,294
490440,140
490440,2
490440,3
490440,22
490440,4
490440,10
490440,5
490440,52
490440,280
490440,77
490440,27
490440,113
490440,114
490440,39
490440,34
490440,104
490440,172
490440,144
490440,297
490440,108
490440,18
490440,42
490440,86
490449,140
490449,0
490449,1
490449,2
490449,3
490449,22
490449,4
490449,10
490449,93
490449,33
490449,48
490449,233
490449,27
490449,34
490449,35
490449,83
490449,67
490449,36
490449,218
490449,101
490428,1
490428,2
490428,3
490428,4
490428,102
490428,33
490428,48
490428,27
490428,224
490428,291
490428,114
490428,34
490428,50
490428,163
490428,218
490428,42
490428,248
490428,368
490428,101
490428,134
490428,21
490427,1
490427,2
490427,3
490427,4
490427,10
490427,11
490427,51
490427,52
490427,116
490427,27
490427,60
490427,316
490427,34
490427,17
490427,20
490427,101
490427,21
490391,28
490391,1
490391,2
490391,4
490391,32
490391,58
490391,25
490391,168
490391,81
490391,27
490391,82
490391,114
490391,34
490391,83
490391,84
490391,36
490397,80
490397,1
490397,2
490397,3
490397,4
490397,29
490397,58
490397,25
490397,5
490397,44
490397,122
490397,87
490397,27
490397,82
490397,34
490397,83
490397,8
490397,84
490397,85
490397,36
490397,54
490397,42
490397,20
490402,0
490402,1
490402,2
490402,4
490402,47
490402,51
490402,87
490402,226
490402,56
490402,42
490416,294
490416,1
490416,2
490416,3
490416,22
490416,4
490416,10
490416,93
490416,32
490416,58
490416,156
490416,12
490416,48
490416,94
490416,87
490416,60
490416,13
490416,82
490416,157
490416,34
490416,71
490416,35
490416,83
490416,17
490416,107
490416,85
490416,108
490416,36
490416,164
490416,42
490416,21
490416,239
490416,302
490416,195
490416,86
490418,0
490418,1
490418,2
490418,3
490418,4
490418,44
490418,6
490418,48
490418,27
490418,7
490418,9
490418,101
490335,140
490335,0
490335,1
490335,2
490335,3
490335,22
490335,4
490335,10
490335,102
490335,33
490335,92
490335,48
490335,275
490335,266
490335,23
490335,38
490335,286
490365,0
490365,1
490365,2
490365,3
490365,4
490365,10
490365,102
490365,33
490365,48
490365,27
490365,38
490365,60
490365,132
490365,114
490365,209
490365,34
490365,17
490365,86
490345,0
490345,1
490345,2
490345,3
490345,4
490345,10
490345,189
490345,66
490345,48
490345,27
490345,60
490345,113
490345,114
490345,34
490345,17
490345,267
490345,164
490345,101
490388,3
490388,22
490388,4
490388,10
490388,109
490388,130
490388,27
490388,23
490388,38
490388,180
490388,34
490388,35
490388,67
490388,68
490388,36
490388,9
490388,366
490388,101
490366,140
490366,1
490366,2
490366,3
490366,22
490366,4
490366,10
490366,93
490366,5
490366,44
490366,74
490366,63
490366,48
490366,94
490366,90
490366,27
490366,106
490366,38
490366,13
490366,305
490366,34
490366,68
490366,36
490366,65
490366,218
490366,21
490366,376
490328,0
490328,1
490328,2
490328,3
490328,4
490328,33
490328,48
490386,28
490386,1
490386,2
490386,22
490386,4
490386,93
490386,66
490386,94
490386,27
490386,142
490386,34
490386,67
490386,68
490386,144
490386,36
490331,140
490331,0
490331,1
490331,2
490331,3
490331,22
490331,4
490331,10
490331,93
490331,5
490331,102
490331,6
490331,94
490331,27
490331,38
490331,13
490331,250
490331,7
490331,16
490331,9
490360,140
490360,1
490360,2
490360,3
490360,22
490360,4
490360,10
490360,5
490360,44
490360,116
490360,6
490360,213
490360,27
490360,106
490360,38
490360,13
490360,231
490360,7
490360,34
490360,35
490360,36
490360,135
490360,310
490360,278
490360,9
490360,147
490360,101
490360,21
490273,0
490273,1
490273,2
490273,3
490273,22
490273,4
490273,10
490273,93
490273,58
490273,47
490273,51
490273,74
490273,116
490273,94
490273,27
490273,13
490273,250
490273,49
490273,128
490273,34
490273,16
490273,71
490273,149
490273,150
490273,135
490273,382
490273,101
490302,0
490302,1
490302,2
490302,22
490302,4
490302,10
490302,93
490302,47
490302,33
490302,13
490302,316
490302,114
490302,34
490302,56
490302,18
490302,19
490302,86
490307,0
490307,1
490307,2
490307,3
490307,4
490307,33
490307,122
490307,34
490307,35
490307,36
490307,54
490307,395
490307,193
490291,1
490291,2
490291,3
490291,22
490291,4
490291,10
490291,93
490291,30
490291,116
490291,94
490291,27
490291,291
490291,142
490291,60
490291,13
490291,114
490291,31
490291,34
490291,71
490291,62
490291,17
490291,144
490291,192
490291,400
490291,42
490291,101
490291,21
490291,418
490275,80
490275,1
490275,2
490275,3
490275,22
490275,4
490275,44
490275,122
490275,23
490275,54
490275,236
490283,0
490283,1
490283,2
490283,3
490283,4
490283,10
490283,32
490283,33
490283,280
490283,27
490283,13
490283,34
490283,71
490283,83
490283,67
490283,85
490283,36
490283,101
490294,140
490294,80
490294,1
490294,2
490294,3
490294,4
490294,10
490294,29
490294,32
490294,58
490294,44
490294,280
490294,166
490294,48
490294,27
490294,312
490294,142
490294,82
490294,114
490294,34
490294,35
490294,83
490294,84
490294,67
490294,68
490294,144
490294,85
490294,36
490294,54
490294,229
490294,194
490294,42
490294,178
490294,20
490280,0
490280,1
490280,2
490280,4
490280,58
490280,12
490280,34
490280,35
490280,83
490280,84
490280,36
490318,80
490318,1
490318,2
490318,3
490318,22
490318,4
490318,10
490318,93
490318,25
490318,47
490318,51
490318,74
490318,94
490318,27
490318,13
490318,49
490318,16
490318,71
490318,105
490288,28
490288,1
490288,2
490288,3
490288,22
490288,4
490288,10
490288,93
490288,52
490288,90
490288,27
490288,106
490288,13
490288,209
490288,34
490288,143
490288,35
490288,99
490288,100
490288,36
490288,101
490288,376
490278,140
490278,80
490278,1
490278,2
490278,3
490278,22
490278,4
490278,10
490278,5
490278,44
490278,110
490278,111
490278,174
490278,27
490278,106
490278,38
490278,34
490278,9
490278,308
490278,101
490323,0
490323,1
490323,2
490323,3
490323,22
490323,4
490323,10
490323,93
490323,44
490323,130
490323,122
490323,6
490323,94
490323,95
490323,96
490323,13
490323,7
490323,104
490323,45
490323,210
490323,293
490323,144
490323,170
490323,9
490323,331
490323,54
490323,439
490323,18
490284,1
490284,2
490284,3
490284,22
490284,4
490284,10
490284,93
490284,29
490284,25
490284,109
490284,44
490284,6
490284,94
490284,190
490284,27
490284,142
490284,60
490284,14
490284,70
490284,34
490284,45
490284,35
490284,415
490284,17
490284,99
490284,68
490284,144
490284,273
490284,100
490284,36
490284,9
490284,421
490284,460
490284,20
490284,21
490284,86
490321,140
490321,1
490321,2
490321,3
490321,22
490321,4
490321,10
490321,93
490321,241
490321,44
490321,48
490321,94
490321,27
490321,316
490321,114
490321,34
490321,456
490321,137
490321,138
490321,161
490321,21
490316,1
490316,2
490316,4
490316,29
490316,51
490316,12
490316,20
490316,21
490268,294
490268,80
490268,1
490268,2
490268,3
490268,4
490268,73
490268,48
490268,113
490268,114
490268,196
490268,34
490268,108
490268,252
490269,294
490269,28
490269,1
490269,2
490269,22
490269,4
490269,32
490269,25
490269,168
490269,81
490269,275
490269,27
490269,23
490269,113
490269,114
490269,34
490269,68
490269,181
490269,107
490269,108
490269,36
490269,101
490274,0
490274,1
490274,2
490274,3
490274,22
490274,4
490274,10
490274,93
490274,47
490274,51
490274,74
490274,116
490274,94
490274,27
490274,13
490274,250
490274,49
490274,75
490274,16
490274,71
490274,149
490274,135
490274,382
490247,294
490247,80
490247,1
490247,2
490247,3
490247,4
490247,44
490247,48
490247,27
490247,113
490247,114
490247,34
490247,107
490247,179
490247,108
490247,101
490242,0
490242,1
490242,2
490242,3
490242,4
490242,156
490242,12
490242,157
490242,209
490244,0
490244,1
490244,2
490244,3
490244,4
490244,33
490244,48
490244,27
490244,113
490244,114
490244,34
490244,332
490217,80
490217,1
490217,2
490217,3
490217,4
490217,73
490217,27
490217,209
490217,34
490217,35
490217,36
490217,101
490223,1
490223,2
490223,3
490223,4
490223,29
490223,25
490223,73
490223,12
490223,59
490223,27
490223,113
490223,114
490223,200
490223,209
490223,364
490223,34
490223,35
490223,36
490223,42
490223,178
490223,20
490223,101
490234,140
490234,80
490234,1
490234,2
490234,3
490234,22
490234,4
490234,10
490234,44
490234,130
490234,90
490234,27
490234,142
490234,53
490234,41
490234,45
490234,144
490234,170
490234,9
490234,54
490234,42
490204,80
490204,1
490204,2
490204,3
490204,4
490204,10
490204,47
490204,27
490204,13
490204,49
490204,53
490204,71
490204,54
490260,0
490260,1
490260,2
490260,4
490260,241
490260,44
490260,230
490265,0
490265,1
490265,2
490265,4
490265,12
490265,27
490265,57
490265,167
490243,140
490243,1
490243,2
490243,3
490243,22
490243,4
490243,10
490243,93
490243,44
490243,110
490243,94
490243,27
490243,38
490243,13
490243,9
490243,308
490243,21
490199,0
490199,1
490199,2
490199,3
490199,22
490199,4
490199,10
490199,12
490199,23
490199,13
490199,15
490199,209
490169,2
490169,3
490169,4
490169,32
490169,33
490169,48
490169,87
490169,27
490169,225
490169,142
490169,114
490169,34
490169,35
490169,83
490169,84
490169,67
490169,68
490169,85
490169,36
490169,162
490169,42
490169,101
490169,86
490158,1
490158,2
490158,3
490158,4
490158,10
490158,44
490158,220
490158,48
490158,41
490158,9
490158,162
490158,18
490158,345
490158,42
490158,248
490158,249
490158,21
490158,86
490155,140
490155,0
490155,1
490155,2
490155,3
490155,4
490155,10
490155,44
490155,6
490155,7
490155,34
490155,35
490155,67
490155,36
490155,9
490183,80
490183,1
490183,2
490183,3
490183,22
490183,4
490183,93
490183,168
490183,81
490183,110
490183,48
490183,94
490183,27
490183,23
490183,180
490183,34
490183,68
490183,181
490183,36
490183,9
490183,208
490183,164
490183,101
490183,239
490183,86
490151,80
490151,1
490151,2
490151,4
490151,10
490151,58
490151,155
490151,51
490151,82
490151,34
490151,35
490151,83
490151,85
490151,36
490151,105
490151,18
490151,19
490188,140
490188,0
490188,1
490188,2
490188,3
490188,22
490188,4
490188,10
490188,58
490188,102
490188,48
490188,111
490188,171
490188,27
490188,106
490188,38
490188,82
490188,34
490188,104
490188,35
490188,83
490188,84
490188,144
490188,85
490188,36
490188,18
490188,86
490149,80
490149,1
490149,2
490149,3
490149,4
490149,44
490149,116
490149,6
490149,27
490149,142
490149,7
490149,41
490149,135
490149,310
490149,9
490149,46
490149,42
490149,101
490149,86
490193,80
490193,1
490193,2
490193,22
490193,4
490193,10
490193,93
490193,47
490193,51
490193,114
490193,34
490193,342
490193,56
490193,105
490193,18
490193,19
490193,86
490113,28
490113,1
490113,2
490113,4
490113,32
490113,25
490113,81
490113,27
490113,142
490113,34
490113,35
490113,68
490113,36
490113,101
490114,80
490114,1
490114,2
490114,4
490114,155
490114,51
490114,27
490114,34
490114,98
490114,144
490114,100
490114,86
490161,140
490161,0
490161,1
490161,2
490161,22
490161,4
490161,10
490161,93
490161,44
490161,33
490161,27
490161,38
490161,34
490161,35
490161,210
490161,99
490161,68
490161,144
490161,100
490161,36
490161,18
490180,1
490180,2
490180,3
490180,4
490180,10
490180,11
490180,76
490180,33
490180,74
490180,27
490180,38
490180,13
490180,17
490180,20
490180,21
490163,1
490163,2
490163,3
490163,22
490163,4
490163,93
490163,44
490163,110
490163,94
490163,34
490163,68
490163,36
490163,9
490163,308
490163,21
490194,1
490194,2
490194,3
490194,22
490194,4
490194,93
490194,11
490194,340
490194,12
490194,94
490194,57
490194,185
490194,20
490194,21
490138,0
490138,1
490138,2
490138,3
490138,4
490138,44
490138,130
490138,34
490138,99
490138,68
490138,170
490138,100
490138,36
490138,9
490138,248
490138,249
490138,72
490138,86
490170,0
490170,1
490170,2
490170,3
490170,4
490170,44
490170,280
490170,48
490170,27
490170,114
490170,41
490170,34
490170,297
490170,257
490170,258
490170,162
490170,42
490170,248
490170,249
490170,101
490170,86
490118,127
490118,0
490118,1
490118,2
490118,3
490118,22
490118,4
490118,10
490118,189
490118,66
490118,110
490118,92
490118,48
490118,216
490118,23
490118,34
490118,35
490118,210
490118,68
490118,144
490118,36
490118,9
490118,163
490118,18
490175,140
490175,2
490175,3
490175,22
490175,4
490175,10
490175,44
490175,77
490175,27
490175,13
490175,34
490175,99
490175,68
490175,100
490175,36
490175,9
490175,18
490186,140
490186,1
490186,2
490186,3
490186,4
490186,10
490186,58
490186,12
490186,74
490186,27
490186,13
490186,82
490186,34
490186,35
490186,84
490186,67
490186,144
490186,36
490186,18
490186,21
490135,28
490135,1
490135,2
490135,3
490135,4
490135,10
490135,29
490135,5
490135,52
490135,63
490135,27
490135,142
490135,125
490135,8
490135,144
490135,276
490135,126
490135,105
490135,20
490104,244
490104,140
490104,0
490104,1
490104,2
490104,3
490104,22
490104,4
490104,10
490104,44
490104,63
490104,111
490104,112
490104,27
490104,106
490104,114
490104,34
490104,228
490104,210
490104,9
490104,18
490104,134
490104,86
490142,0
490142,1
490142,2
490142,3
490142,4
490142,44
490142,122
490142,27
490142,54
490142,101
490148,1
490148,2
490148,3
490148,4
490148,44
490148,74
490148,48
490148,343
490148,79
490148,75
490148,179
490148,248
490148,249
490148,21
490148,86
490132,140
490132,2
490132,3
490132,22
490132,4
490132,10
490132,44
490132,280
490132,90
490132,27
490132,45
490132,101
490171,1
490171,2
490171,3
490171,22
490171,4
490171,32
490171,33
490171,48
490171,111
490171,113
490171,114
490171,403
490171,34
490171,83
490171,84
490171,67
490171,68
490171,36
490171,21
490153,28
490153,1
490153,3
490153,4
490153,32
490153,48
490153,27
490153,34
490153,35
490153,83
490153,67
490153,68
490153,85
490153,36
490124,28
490124,1
490124,2
490124,4
490124,32
490124,102
490124,33
490124,27
490124,34
490124,83
490124,68
490124,85
490124,36
490124,101
490137,140
490137,0
490137,1
490137,2
490137,22
490137,4
490137,10
490137,5
490137,33
490137,77
490137,106
490137,113
490137,114
490137,34
490137,144
490174,1
490174,2
490174,3
490174,22
490174,4
490174,32
490174,58
490174,25
490174,102
490174,48
490174,111
490174,227
490174,27
490174,224
490174,82
490174,113
490174,114
490174,34
490174,83
490174,84
490174,67
490174,68
490174,36
490174,101
490174,134
490174,21
490139,80
490139,1
490139,2
490139,3
490139,22
490139,4
490139,10
490139,93
490139,44
490139,116
490139,6
490139,94
490139,204
490139,27
490139,142
490139,61
490139,7
490139,45
490139,135
490139,9
490139,46
490139,18
490139,19
490147,28
490147,1
490147,22
490147,4
490147,27
490147,23
490147,180
490147,101
490123,0
490123,1
490123,2
490123,4
490123,32
490123,58
490123,25
490123,12
490123,27
490123,142
490123,57
490123,167
490123,34
490123,83
490123,85
490123,36
490130,2
490130,4
490130,10
490130,109
490130,44
490130,27
490130,13
490130,34
490130,71
490130,99
490130,68
490130,100
490130,36
490130,101
490096,80
490096,1
490096,2
490096,4
490096,11
490096,12
490096,27
490096,186
490096,20
490096,101
490100,80
490100,1
490100,2
490100,3
490100,22
490100,4
490100,93
490100,32
490100,33
490100,48
490100,27
490100,114
490100,34
490100,35
490100,67
490100,36
490092,0
490092,1
490092,2
490092,3
490092,22
490092,4
490092,10
490092,93
490092,11
490092,32
490092,156
490092,12
490092,116
490092,94
490092,27
490092,34
490092,36
490092,192
490092,18
490092,19
490092,20
490088,80
490088,1
490088,2
490088,3
490088,22
490088,4
490088,10
490088,93
490088,44
490088,63
490088,94
490088,64
490088,91
490088,65
490102,140
490102,2
490102,3
490102,4
490102,10
490102,44
490102,116
490102,192
490102,9
490102,18
490102,20
490085,1
490085,2
490085,3
490085,22
490085,4
490085,10
490085,93
490085,44
490085,48
490085,94
490085,38
490085,13
490085,113
490085,114
490085,250
490085,53
490085,34
490085,16
490085,71
490085,108
490085,54
490085,21
490085,302
490068,80
490068,1
490068,2
490068,3
490068,4
490068,10
490068,12
490068,48
490068,27
490068,60
490068,13
490068,114
490068,183
490068,185
490068,34
490068,143
490068,71
490068,17
490068,164
490068,239
490065,1
490065,2
490065,3
490065,4
490065,10
490065,32
490065,44
490065,66
490065,48
490065,114
490065,34
490065,45
490065,35
490065,83
490065,84
490065,67
490065,68
490065,179
490065,36
490065,18
490065,345
490065,248
490065,249
490065,21
490031,0
490031,1
490031,2
490031,3
490031,4
490031,33
490031,48
490031,163
490022,80
490022,1
490022,2
490022,3
490022,4
490022,11
490022,58
490022,51
490022,12
490022,27
490022,106
490022,316
490022,82
490022,57
490022,34
490022,35
490022,83
490022,84
490022,85
490022,380
490022,36
490022,54
490022,20
490022,101
490022,86
490061,0
490061,1
490061,2
490061,3
490061,22
490061,4
490061,10
490061,93
490061,47
490061,94
490061,27
490061,142
490061,301
490061,316
490061,114
490061,226
490061,185
490061,34
490061,144
490061,56
490061,380
490061,105
490061,18
490061,19
490061,256
490061,20
490051,1
490051,2
490051,3
490051,4
490051,44
490051,110
490051,87
490051,34
490051,67
490051,36
490051,9
490051,208
490051,42
490051,21
490045,28
490045,1
490045,2
490045,4
490045,10
490045,29
490045,25
490045,30
490045,27
490045,60
490045,14
490045,31
490045,17
490045,20
490045,101
490059,0
490059,1
490059,2
490059,3
490059,22
490059,4
490059,10
490059,93
490059,47
490059,116
490059,94
490059,27
490059,142
490059,301
490059,316
490059,114
490059,226
490059,34
490059,144
490059,56
490059,380
490059,192
490059,105
490059,18
490059,19
490059,256
490059,20
490038,0
490038,1
490038,2
490038,3
490038,22
490038,4
490038,93
490038,12
490038,52
490038,74
490036,1
490036,2
490036,22
490036,4
490036,10
490036,93
490036,408
490036,47
490036,94
490036,59
490036,210
490036,191
490036,18
490036,86
490011,28
490011,1
490011,2
490011,3
490011,4
490011,10
490011,25
490011,109
490011,51
490011,74
490011,27
490011,142
490011,128
490011,34
490011,68
490011,36
490011,105
490048,140
490048,1
490048,2
490048,3
490048,22
490048,4
490048,10
490048,232
490048,93
490048,66
490048,6
490048,233
490048,141
490048,7
490048,120
490048,210
490048,9
490048,46
490048,18
490048,21
490048,86
490034,1
490034,2
490034,3
490034,22
490034,4
490034,10
490034,93
490034,73
490034,33
490034,122
490034,94
490034,96
490034,27
490034,38
490034,34
490034,54
490034,243
490034,101
490034,21
489971,0
489971,1
489971,2
489971,4
489971,11
489971,58
489971,287
489971,12
489971,87
489971,57
489971,34
489971,84
489971,36
489971,42
489971,178
489971,299
489971,20
489971,195
489979,1
489979,2
489979,3
489979,22
489979,4
489979,43
489979,44
489979,280
489979,48
489979,90
489979,21
489990,1
489990,2
489990,3
489990,4
489990,58
489990,66
489990,27
489990,82
489990,53
489990,34
489990,83
489990,84
489990,67
489990,85
489990,36
489990,54
489990,101
489990,21
489995,1
489995,4
489995,32
489995,25
489995,109
489995,59
489995,27
489995,34
489995,83
489995,84
489995,67
489995,68
489995,36
489995,101
489986,80
489986,1
489986,2
489986,22
489986,4
489986,93
489986,73
489986,27
489986,101
489973,0
489973,1
489973,2
489973,3
489973,22
489973,4
489973,10
489973,93
489973,73
489973,52
489973,74
489973,48
489973,94
489973,87
489973,38
489973,343
489973,61
489973,196
489973,75
489973,34
489973,210
489973,68
489973,36
489973,257
489973,258
489973,18
489973,345
489973,42
489973,248
489973,249
489973,252
489973,195
489973,86
490002,80
490002,1
490002,2
490002,4
490002,10
490002,32
490002,58
490002,25
490002,76
490002,33
490002,27
490002,13
490002,82
490002,34
490002,71
490002,35
490002,83
490002,84
490002,85
490002,36
489946,28
489946,1
489946,2
489946,3
489946,4
489946,10
489946,32
489946,25
489946,109
489946,81
489946,74
489946,27
489946,142
489946,38
